USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      339102  0.0  0.0      0     0 ?        I    21:17   0:01 [kworker/u33:4-writeback]
root      372568  0.0  0.0      0     0 ?        I    21:33   0:01 [kworker/u34:1-events_power_efficient]
root      373127  0.0  0.0      0     0 ?        I    21:34   0:00 [kworker/7:1]
root      373196  0.0  0.0      0     0 ?        I    21:34   0:00 [kworker/3:2-mm_percpu_wq]
root      374707  0.1  0.0      0     0 ?        I    21:37   0:04 [kworker/0:3-events]
flancian  376405  0.0  0.0   7312  3584 ?        Ss   21:39   0:00 /bin/bash /home/flancian/agora-bridge/run-dev.sh
flancian  376406  0.0  0.0  94812 16384 ?        Sl   21:39   0:00 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376416  0.0  0.0  95940 14396 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376417  0.0  0.0  95940 14396 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376418  0.0  0.0  96020 14140 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376419  0.0  0.0  95940 14140 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376420  0.0  0.0  95940 14396 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  376422  0.0  0.0  95940 14396 ?        Sl   21:39   0:03 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
root      376744  0.0  0.0      0     0 ?        I    21:40   0:00 [kworker/5:2-cgroup_destroy]
root      378116  0.0  0.0      0     0 ?        I    21:41   0:00 [kworker/11:0]
root      378889  0.0  0.0      0     0 ?        I    21:42   0:00 [kworker/4:1-cgroup_destroy]
root      428252  0.2  0.0      0     0 ?        I<   21:56   0:06 [kworker/u35:0-hci0]
root      438528  0.0  0.0      0     0 ?        I    22:00   0:00 [kworker/1:3]
root      438567  0.0  0.0 1672040 4084 ?        Sl   22:00   0:00 /usr/bin/docker-proxy -proto tcp -host-ip 0.0.0.0 -host-port 5019 -container-ip 172.17.0.2 -container-port 3000
root      438578  0.0  0.0 1672296 3968 ?        Sl   22:00   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 5019 -container-ip 172.17.0.2 -container-port 3000
root      438628  0.0  0.0 1238460 13824 ?       Sl   22:00   0:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id ea5c334b2f99bfa390fda54c6bbc59817a4ec9414d6c945d7f5e70216ffe8158 -address /run/containerd/containerd.sock
root      438650  0.0  0.0   2464  1152 ?        Ss   22:00   0:00 /tini -- /docker-entrypoint.sh
root      438694  0.0  0.0   3924  2944 ?        S    22:00   0:00 /bin/bash -e /docker-entrypoint.sh
root      438716  0.0  0.0   4120  2688 ?        S    22:00   0:00 su silverbullet -s /bin/bash -c deno run -A --unstable-kv --unstable-worker-options /silverbullet.js 
flancian  438717  1.3  1.0 41603472 425276 ?     Ssl  22:00   0:29 deno run -A --unstable-kv --unstable-worker-options /silverbullet.js
root      442114  0.0  0.0      0     0 ?        I<   22:02   0:00 [kworker/u36:1-rb_allocator]
www-data  455911  0.0  0.0  26600 20100 ?        S    Feb21   0:42 nginx: worker process
www-data  455912  0.0  0.0  26600 19972 ?        S    Feb21   0:44 nginx: worker process
www-data  455913  0.0  0.0  26600 20228 ?        S    Feb21   0:43 nginx: worker process
www-data  455914  0.0  0.0  26600 20228 ?        S    Feb21   0:42 nginx: worker process
www-data  455915  0.0  0.0  26600 20228 ?        S    Feb21   0:43 nginx: worker process
www-data  455916  0.0  0.0  26600 19844 ?        S    Feb21   0:43 nginx: worker process
www-data  455917  0.0  0.0  26600 20356 ?        S    Feb21   0:43 nginx: worker process
www-data  455918  0.0  0.0  26600 19972 ?        S    Feb21   0:43 nginx: worker process
www-data  455919  0.0  0.0  26600 20100 ?        S    Feb21   0:43 nginx: worker process
www-data  455920  0.0  0.0  26600 20228 ?        S    Feb21   0:43 nginx: worker process
www-data  455921  0.0  0.0  26600 20100 ?        S    Feb21   0:44 nginx: worker process
www-data  455922  0.0  0.0  26600 19972 ?        S    Feb21   0:43 nginx: worker process
www-data  455923  0.0  0.0  26600 20356 ?        S    Feb21   0:43 nginx: worker process
www-data  455924  0.0  0.0  26600 19972 ?        S    Feb21   0:43 nginx: worker process
www-data  455925  0.0  0.0  26600 19972 ?        S    Feb21   0:43 nginx: worker process
www-data  455926  0.0  0.0  26600 19844 ?        S    Feb21   0:44 nginx: worker process
flancian  464732  0.0  0.0   5656  1920 pts/8    S    22:08   0:00 timeout 3600 ./run-dev.sh Local
flancian  464733  0.0  0.0   7312  3584 pts/8    S    22:08   0:00 /bin/bash ./run-dev.sh Local
root      466193  0.0  0.0      0     0 ?        I    22:09   0:00 [kworker/u32:0-comp_1.2.0]
root      469640  0.0  0.0      0     0 ?        D    22:10   0:00 [kworker/u33:0+events_unbound]
root      477146  0.0  0.0      0     0 ?        I<   22:13   0:00 [kworker/u37:7-ttm]
flancian  481650  0.5  0.0 307632  9344 ?        Sl   22:14   0:07 espeak -a 70 -v en+m5 meditate
flancian  481698  0.0  0.0 115508 13696 ?        S<sl 22:14   0:00 /usr/bin/pipewire
flancian  481700  0.0  0.0  95080  5760 ?        Ssl  22:14   0:00 /usr/bin/pipewire -c filter-chain.conf
flancian  481701  4.6  0.0 403612 18036 ?        S<sl 22:14   1:01 /usr/bin/wireplumber
flancian  481750  0.0  0.1 664724 59392 ?        Ssl  22:14   0:00 /usr/libexec/xdg-desktop-portal-wlr
root      481838  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/8:1]
flancian  481963  0.0  0.0 122792 13952 ?        S<Lsl 22:14   0:00 /usr/bin/pipewire-pulse
flancian  482152  0.0  0.0   2800  1664 ?        S    22:14   0:00 sh -c ~/bin/wofi --show run
flancian  482153  0.0  0.0   7312  3584 ?        S    22:14   0:00 /bin/bash /home/flancian/bin/wofi --show run
flancian  482154  0.0  0.0   7312  3456 ?        S    22:14   0:01 /bin/bash /home/flancian/bin/chromium
flancian  482184  0.0  0.0   3580  1920 ?        S    22:14   0:00 bwrap --args 39 -- chromium
flancian  482189  0.0  0.0   3580  1920 ?        S    22:14   0:00 bwrap --args 38 -- xdg-dbus-proxy --args=42
flancian  482191  1.8  0.0 233168  5880 ?        Sl   22:14   0:24 xdg-dbus-proxy --args=42
flancian  482196  0.0  0.0   3688  1280 ?        S    22:14   0:00 bwrap --args 39 -- chromium
flancian  482197  6.4  0.8 34343440 314956 ?     Sl   22:14   1:25 /app/chromium/chrome --enable-features=WebRTCPipeWireCapturer --disable-features=WebAssemblyTrapHandler,DesktopPWAsRunOnOsLogin
flancian  482304  0.0  0.0 33568756 3840 ?       Sl   22:14   0:00 /app/chromium/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/flancian/.var/app/org.chromium.Chromium/config/chromium/Crash Reports --annotation=lsb-release=Freedesktop SDK 23.08 (Flatpak runtime) --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=129.0.6668.89 --initial-client-fd=5 --shared-client-connection
flancian  482306  0.0  0.0 33560544 3456 ?       S    22:14   0:00 /app/chromium/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/flancian/.var/app/org.chromium.Chromium/config/chromium/Crash Reports --annotation=lsb-release=Freedesktop SDK 23.08 (Flatpak runtime) --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=129.0.6668.89 --initial-client-fd=4 --shared-client-connection
flancian  482309  0.0  0.1 33937600 61312 ?      S    22:14   0:00 /app/chromium/chrome --type=zygote --no-zygote-sandbox --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
flancian  482353  0.0  0.0   3580  1920 ?        Ss   22:14   0:00 bwrap --args 40 -- /app/chromium/chrome --type=zygote --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
root      482363  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/15:2]
flancian  482366  0.0  0.0   3684  1536 ?        S    22:14   0:00 bwrap --args 40 -- /app/chromium/chrome --type=zygote --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
root      482367  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/6:1]
flancian  482368  0.0  0.1 33937600 62080 ?      S    22:14   0:00 /app/chromium/chrome --type=zygote --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable
flancian  482407  3.3  0.5 34449844 231108 ?     Sl   22:14   0:45 /app/chromium/chrome --type=gpu-process --ozone-platform=wayland --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482409  0.1  0.3 34004220 120056 ?     Sl   22:14   0:02 /app/chromium/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482411  0.0  0.1 33996528 54748 ?      Sl   22:14   0:00 /app/chromium/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482513  0.0  0.2 1211894304 103172 ?   Sl   22:14   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794885659486 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482546  0.0  0.1 1211894108 71932 ?    Sl   22:14   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=13 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794885682374 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482547  0.0  0.3 1211961016 117556 ?   Sl   22:14   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794885684357 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482565  0.0  0.3 1213601348 116816 ?   Sl   22:14   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=14 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794885758408 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
root      482582  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/u32:3-comp_1.3.0]
flancian  482598  0.0  0.0 155076  3200 ?        SLsl 22:14   0:00 /usr/bin/gpg-agent --supervised
flancian  482602  0.0  0.0  12316 10364 ?        S    22:14   0:00 p11-kit-remote --provider p11-kit-trust.so pkcs11:model=p11-kit-trust?write-protected=yes
root      482708  0.0  0.0      0     0 ?        I    22:14   0:00 [kworker/u33:7-flush-259:0]
flancian  482778  6.2  1.8 1212058508 716000 ?   Sl   22:14   1:23 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=24 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794891528459 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482787  0.0  0.3 1211924680 131920 ?   Sl   22:14   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=29 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794891569021 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482796  0.4  0.4 1212011892 179544 ?   Sl   22:14   0:06 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=30 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794891593086 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482827  0.3  0.4 1212028624 174148 ?   Sl   22:14   0:04 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=21 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2794891650834 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  482848  1.3  0.2 34000964 80000 ?      Sl   22:14   0:17 /app/chromium/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
root      483510  0.0  0.0      0     0 ?        I    22:15   0:00 [kworker/u34:3-events_unbound]
root      485005  0.0  0.0      0     0 ?        I    22:15   0:00 [kworker/14:2-events]
root      488144  0.0  0.0      0     0 ?        I    22:16   0:00 [kworker/u34:6-flush-259:0]
flancian  488146  0.0  0.2  95964 78536 pts/8    S    22:16   0:00 /home/flancian/.cache/pypoetry/virtualenvs/agora-server-S8-AgJOI-py3.12/bin/python /home/flancian/.cache/pypoetry/virtualenvs/agora-server-S8-AgJOI-py3.12/bin/flask --debug run -h 0.0.0.0 -p 5017
flancian  488161  0.8  0.2 169848 78480 pts/8    Sl   22:16   0:09 /home/flancian/.cache/pypoetry/virtualenvs/agora-server-S8-AgJOI-py3.12/bin/python /home/flancian/.cache/pypoetry/virtualenvs/agora-server-S8-AgJOI-py3.12/bin/flask --debug run -h 0.0.0.0 -p 5017
root      493447  0.1  0.0      0     0 ?        I    22:19   0:01 [kworker/0:2-events]
flancian  495903  0.0  0.0 1904220 20820 ?       Ssl  22:20   0:00 /usr/bin/snap userd --agent
root      495995  0.0  0.0      0     0 ?        I    22:20   0:00 [kworker/10:1-cgroup_destroy]
root      498252  0.0  0.0      0     0 ?        I    22:21   0:00 [kworker/2:1]
root      498974  0.0  0.0      0     0 ?        I    22:22   0:00 [kworker/u34:0-flush-259:0]
root      501752  0.0  0.0      0     0 ?        R    22:23   0:00 [kworker/u32:1-gfx_low]
root      502881  0.0  0.0      0     0 ?        I<   22:23   0:00 [kworker/u35:1-hci0]
root      506623  0.0  0.0   3212  1780 ?        S    22:24   0:00 sleep 3600
root      511175  0.0  0.0      0     0 ?        I<   22:26   0:00 [kworker/u36:2-rb_allocator]
root      512976  0.0  0.0      0     0 ?        I<   22:27   0:00 [kworker/u37:0-ttm]
root      513280  0.0  0.0      0     0 ?        I    22:27   0:00 [kworker/12:1-cgroup_destroy]
root      519547  0.0  0.0      0     0 ?        I    22:29   0:00 [kworker/0:0-events]
root      520884  0.0  0.0      0     0 ?        I    22:30   0:00 [kworker/u34:2-events_power_efficient]
root      527966  0.0  0.0      0     0 ?        I    22:32   0:00 [kworker/u33:1-flush-259:0]
root      528536  0.0  0.0      0     0 ?        I<   22:32   0:00 [kworker/u37:2]
root      536065  0.0  0.0      0     0 ?        I    22:34   0:00 [kworker/12:2-cgroup_destroy]
root      536220  0.0  0.0      0     0 ?        I    22:34   0:00 [kworker/u33:2]
root      536667  0.0  0.0      0     0 ?        I<   22:34   0:00 [kworker/u35:2]
flancian  540629  0.0  0.0   7312  3584 ?        Ss   22:35   0:00 /bin/bash /home/flancian/bin/start-vnc-server
flancian  540632  0.0  0.0   7312  3456 ?        S    22:35   0:00 /bin/bash -x /home/flancian/bin/wayvnc -k us_intl 0.0.0.0
flancian  540634  2.8  0.1 2522736 49280 ?       SLl  22:35   0:02 /home/flancian/wayvnc/build/wayvnc -k us_intl 0.0.0.0
root      541835  0.0  0.0      0     0 ?        I    22:35   0:00 [kworker/0:1]
flancian  544677  0.2  0.2 1213532636 93536 ?    Sl   22:36   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2796196462082 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  544678  0.2  0.2 1213543976 105040 ?   Sl   22:36   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=41 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2796196464682 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  544679  0.2  0.2 1213532636 92772 ?    Sl   22:36   0:00 /app/chromium/chrome --type=renderer --string-annotations --crashpad-handler-pid=9 --enable-crash-reporter=, --extension-process --change-stack-guard-on-fork=enable --force-color-profile=srgb --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=42 --time-ticks-at-unix-epoch=-1739019192766576 --launch-time-ticks=2796196467524 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8708038834270076181,1032461868730222016,262144 --enable-features=WebRTCPipeWireCapturer --disable-features=DesktopPWAsRunOnOsLogin,EyeDropper,WebAssemblyTrapHandler --variations-seed-version
flancian  544713  0.0  0.0   5652  2048 ?        S    22:36   0:00 sleep 30
flancian  544895  0.0  0.0   2800  1664 ?        S    22:36   0:00 sh -c kitty -- tmux new-session -t 0 \; new-window $@
flancian  544896  4.0  0.3 1339340 125180 ?      Sl   22:36   0:00 kitty -- tmux new-session -t 0 ; new-window
flancian  544941  0.0  0.0   9264  4864 pts/0    Ss+  22:36   0:00 tmux new-session -t 0 ; new-window
flancian  544956  0.2  0.0   9076  5760 pts/16   Ss   22:36   0:00 -bash
flancian  545385  0.0  0.0   5656  1920 pts/11   S    22:36   0:00 timeout 60 git fetch origin
flancian  545386  0.0  0.0   7904  4224 pts/11   T    22:36   0:00 git fetch origin
flancian  545387  0.0  0.0   7904  3584 pts/11   T    22:36   0:00 /usr/lib/git-core/git remote-https origin https://github.com/hdarlim/quartz
flancian  545388  0.2  0.0 101092 16356 pts/11   T    22:36   0:00 /usr/lib/git-core/git-remote-https origin https://github.com/hdarlim/quartz
flancian  546369  0.0  0.0   5656  1920 pts/11   S    22:36   0:00 timeout 60 git fetch origin
flancian  546370  0.0  0.0  10628  4608 pts/11   S    22:36   0:00 git fetch origin
flancian  546374  0.0  0.0   5656  1920 ?        S    22:36   0:00 timeout 60 git fetch origin
flancian  546375  0.0  0.0   8960  4608 ?        S    22:36   0:00 git fetch origin
flancian  546376  0.0  0.0   7904  3584 ?        S    22:36   0:00 /usr/lib/git-core/git remote-https origin https://codeberg.org/j0lms/notes-md
flancian  546377  8.8  0.0 101092 16476 ?        S    22:36   0:00 /usr/lib/git-core/git-remote-https origin https://codeberg.org/j0lms/notes-md
flancian  546379  0.0  0.0   5656  1920 pts/11   S    22:36   0:00 timeout 60 git fetch origin
flancian  546380  0.0  0.0   7916  4608 pts/11   S    22:36   0:00 git fetch origin
flancian  546381  0.0  0.0   7904  3584 pts/11   S    22:36   0:00 /usr/lib/git-core/git remote-https origin https://github.com/khinsen/agora-garden
flancian  546382 12.5  0.0 102120 16480 pts/11   S    22:36   0:00 /usr/lib/git-core/git-remote-https origin https://github.com/khinsen/agora-garden
flancian  546385  0.0  0.0   5656  1920 pts/11   S    22:36   0:00 timeout 60 git fetch origin
flancian  546386  0.0  0.0   7948  4608 pts/11   S    22:36   0:00 git fetch origin
flancian  546387  0.0  0.0   7904  3456 pts/11   S    22:36   0:00 /usr/lib/git-core/git remote-https origin https://github.com/blindpill/notes.git
flancian  546388 17.6  0.0 102120 16476 pts/11   S    22:36   0:00 /usr/lib/git-core/git-remote-https origin https://github.com/blindpill/notes.git
flancian  546394  100  0.0  11124  4608 pts/16   R+   22:36   0:00 ps auxwww
root      823553  0.0  0.0   2892  1536 ?        Ss   Mär07   0:00 /bin/sh /snap/cups/1070/scripts/run-cupsd
root      823562  0.0  0.0   2892  1536 ?        Ss   Mär07   0:00 /bin/sh /snap/cups/1070/scripts/run-cups-browsed
root      823821  0.0  0.0  63804 13440 ?        S    Mär07   0:00 cupsd -f -s /var/snap/cups/common/etc/cups/cups-files.conf -c /var/snap/cups/common/etc/cups/cupsd.conf
root      823822  0.0  0.0 241736  9728 ?        Sl   Mär07   0:00 cups-proxyd /var/snap/cups/common/run/cups.sock /run/cups/cups.sock -l --logdir /var/snap/cups/1070/var/log
root      823861  0.0  0.0   2892   896 ?        S    Mär07   0:00 /bin/sh /snap/cups/1070/scripts/run-cups-browsed
flancian  861280  0.0  0.0   2800  1812 ?        S    Feb08   0:00 sh -c kitty -- tmux new-session -t 0 \; new-window $@
flancian  861282  0.0  0.1 1306136 64012 ?       Sl   Feb08   0:53 kitty -- tmux new-session -t 0 ; new-window
flancian  861326  0.0  0.0   9264  4488 pts/7    Ss+  Feb08   0:00 tmux new-session -t 0 ; new-window
flancian  861338  0.0  0.0   9076  5472 pts/9    Ss+  Feb08   0:00 -bash
flancian  861692  0.0  0.0   7312  3464 pts/8    Ss+  Feb08   0:00 /bin/bash ./run-localdev.sh
flancian  861702  0.0  0.1 966616 68708 pts/10   Ssl+ Feb08   0:14 npm exec esbuild app/js-src/index.ts --bundle --outfile=app/static/js/index.js --watch
flancian  861706  0.0  0.0   7312  3632 pts/11   Ss+  Feb08   0:00 /bin/bash ./run-dev.sh
flancian  861708  0.0  0.0  94812 13776 pts/11   Sl+  Feb08   0:00 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861745  0.0  0.0  95004 12668 pts/11   Sl+  Feb08  25:04 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861746  0.0  0.0  95068 12524 pts/11   Sl+  Feb08  25:16 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861747  0.0  0.0  95036 12724 pts/11   Sl+  Feb08  25:09 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861750  0.0  0.0  95028 12560 pts/11   Sl+  Feb08  25:09 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861751  0.0  0.0  95012 12416 pts/11   Sl+  Feb08  25:04 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  861753  0.0  0.0  95040 12796 pts/11   Sl+  Feb08  25:05 python3 ./pull.py --config /home/flancian/agora/sources.yaml --output-dir /home/flancian/agora --delay 1 --reset_only True
flancian  862199  0.0  0.0   2800  1812 pts/10   S+   Feb08   0:00 sh -c esbuild app/js-src/index.ts --bundle --outfile=app/static/js/index.js --watch
